"","date","NUM_COLLISIONS","no_v","one_v","two_v","three_v","four_v","five_v","year","mo","da","rain_drizzle","snow_ice_pellets","hail","thunder","wdsp","visib","prcp","temp"
"3130","2021-01-24",212,0,42,136,27,5,2,2021,1,24,0,0,0,0,19.8,10,0,24.7
"3131","2021-01-25",259,1,59,174,22,3,0,2021,1,25,0,0,0,0,11.4,10,0,26.6
"3132","2021-01-26",263,2,75,166,11,7,2,2021,1,26,0,0,0,1000,7.4,9,0,31.9
"3133","2021-01-27",262,0,54,173,28,2,5,2021,1,27,1,0,0,0,7.8,8,0.25,34.6
"3134","2021-01-28",262,2,52,184,14,10,0,2021,1,28,0,0,0,0,11.1,9.6,0.02,35.3
"3135","2021-01-29",291,2,72,189,20,6,2,2021,1,29,0,0,0,1000,21.7,8.5,0.01,18.1
"3136","2021-01-30",284,0,77,174,29,4,0,2021,1,30,0,0,0,1000,15.3,9.5,0,19.2
"3137","2021-01-31",297,0,86,171,31,7,2,2021,1,31,0,0,0,0,7.6,10,0,22.2
"3138","2021-02-01",239,0,82,137,14,5,1,2021,2,1,1,0,0,0,15.3,6.8,0,33.7
"3139","2021-02-02",238,0,75,150,10,2,1,2021,2,2,1,0,0,0,18.4,3.4,1.09,41.8
"3140","2021-02-03",246,0,61,171,11,3,0,2021,2,3,0,0,0,1000,9.5,9.5,0.01,34.1
"3141","2021-02-04",277,1,58,193,21,4,0,2021,2,4,0,0,0,1000,8.4,9.9,0,33.3
"3142","2021-02-05",326,0,80,219,20,5,2,2021,2,5,0,0,0,0,7.9,9.8,0,37.2
"3143","2021-02-06",275,2,77,180,13,2,1,2021,2,6,0,0,0,0,13.8,9.9,0,38.9
"3144","2021-02-07",243,0,40,176,20,4,3,2021,2,7,1,1,0,0,12.1,7.3,0,35.1
"3145","2021-02-08",301,2,74,205,14,6,0,2021,2,8,1,0,0,0,15.2,9.2,0.78,27.6
"3146","2021-02-09",229,1,70,136,12,7,3,2021,2,9,1,1,0,0,5.5,8.8,0,26.1
"3147","2021-02-10",279,3,70,182,20,3,1,2021,2,10,0,0,0,0,11.2,9.8,0.36,29.4
"3148","2021-02-11",299,1,66,211,13,6,2,2021,2,11,0,0,0,1000,5.6,8.7,0,26.2
"3149","2021-02-12",290,1,58,194,25,7,5,2021,2,12,0,0,0,0,12.5,10,0,22.5
"3150","2021-02-13",210,0,44,139,16,7,4,2021,2,13,0,0,0,0,7.8,10,0,27.6
"3151","2021-02-14",184,0,37,133,12,2,0,2021,2,14,0,0,0,0,10.1,9,0.03,34
"3152","2021-02-15",208,1,57,125,17,6,2,2021,2,15,0,0,0,0,8.9,8.3,0,37
"3153","2021-02-16",213,1,46,147,15,1,3,2021,2,16,1,0,0,0,14.7,1.4,0.02,42.7
"3154","2021-02-17",239,0,50,166,20,1,2,2021,2,17,0,0,0,0,13.4,10,0.17,32.6
"3155","2021-02-18",256,2,71,155,21,4,3,2021,2,18,1,1,0,0,6.1,7.5,0,29.2
"3156","2021-02-19",201,2,65,118,9,6,1,2021,2,19,1,0,0,0,14.8,5.4,0.4,33.1
"3157","2021-02-20",257,2,55,159,30,8,3,2021,2,20,1,0,0,0,13.8,7.7,0.51,31.5
"3158","2021-02-21",208,2,53,129,17,6,1,2021,2,21,0,0,0,0,14.7,10,0,26.8
"3159","2021-02-22",245,1,71,149,20,2,2,2021,2,22,0,0,0,0,9.8,9.1,0,32.4
"3160","2021-02-23",240,2,54,165,14,4,1,2021,2,23,0,0,0,0,14,8.6,0.81,38.5
"3161","2021-02-24",267,2,59,184,15,5,2,2021,2,24,0,0,0,0,14.1,10,0,39.9
"3162","2021-02-25",269,1,64,179,19,3,3,2021,2,25,0,0,0,0,14.5,9.8,0,42.9
"3163","2021-02-26",301,3,60,206,18,11,3,2021,2,26,0,0,0,0,8.9,10,0,34.7
"3164","2021-02-27",223,1,61,134,18,8,1,2021,2,27,0,0,0,0,13.3,7.8,0,39.1
"3165","2021-02-28",212,3,59,122,20,3,5,2021,2,28,0,0,0,0,6.1,9.3,0.17,41.6
"3166","2021-03-01",224,0,58,149,13,4,0,2021,3,1,0,0,0,0,11.8,3.5,0,43.5
"3167","2021-03-02",268,1,73,170,18,2,4,2021,3,2,0,0,0,0,19.8,10,0,26.1
"3168","2021-03-03",244,1,61,155,23,2,2,2021,3,3,0,0,0,0,14.1,10,0,38.2
"3169","2021-03-04",262,1,63,175,17,4,2,2021,3,4,0,0,0,0,8.4,10,0,39.3
"3170","2021-03-05",306,2,70,210,15,5,4,2021,3,5,0,0,0,0,12.3,10,0,30.2
"3171","2021-03-06",251,2,58,158,26,4,3,2021,3,6,0,0,0,0,11.3,10,0,31
"3172","2021-03-07",216,1,50,137,21,3,4,2021,3,7,0,0,0,0,7.1,10,0,28.7
"3173","2021-03-08",250,1,71,154,19,4,1,2021,3,8,0,0,0,0,8.5,10,0,32.6
"3174","2021-03-09",299,2,60,204,20,11,2,2021,3,9,0,0,0,0,11,10,0,42.1
"3175","2021-03-10",224,0,55,149,13,4,3,2021,3,10,0,0,0,0,5.5,10,0,39.7
"3176","2021-03-11",287,1,46,202,27,8,3,2021,3,11,0,0,0,0,10.5,10,0,45.1
"3177","2021-03-12",338,3,80,219,21,13,2,2021,3,12,0,0,0,0,11.5,9.3,0,47.8
"3178","2021-03-13",252,0,44,175,25,8,0,2021,3,13,0,0,0,0,15.2,10,0,39.1
"3179","2021-03-14",244,1,54,158,22,5,4,2021,3,14,0,0,0,1000,13.9,9.5,0,39.8
"3180","2021-03-15",253,0,66,163,17,5,2,2021,3,15,0,0,0,1000,18.2,9.5,0,22.1
"3181","2021-03-16",237,0,36,179,20,1,1,2021,3,16,0,0,0,0,6.6,10,0,28.4
"3182","2021-03-17",243,2,41,175,17,3,5,2021,3,17,0,0,0,0,4.8,10,0,38.5
"3183","2021-03-18",244,1,62,156,17,5,3,2021,3,18,0,0,0,0,3.7,7.8,0,41.4
"3184","2021-03-19",309,0,68,224,16,1,0,2021,3,19,1,0,0,0,20.1,8.3,0,33.6
"3185","2021-03-20",283,1,60,194,23,2,3,2021,3,20,0,0,0,0,8,10,0,37.9
"3186","2021-03-21",261,0,45,179,22,11,4,2021,3,21,0,0,0,0,5,9.6,0,40.8
"3187","2021-03-22",295,2,60,200,23,6,4,2021,3,22,0,0,0,0,8.3,10,0,46.2
"3188","2021-03-23",283,1,51,202,28,0,1,2021,3,23,0,0,0,0,6.8,9.7,0,51.1
"3189","2021-03-24",268,3,75,167,15,5,3,2021,3,24,0,0,0,0,6.9,7.4,0,47.2
"3190","2021-03-25",257,0,47,180,22,4,4,2021,3,25,0,0,0,0,9.1,5.7,0,51.9
"3191","2021-03-26",336,1,70,227,25,10,3,2021,3,26,0,0,0,0,14.4,0.5,0,51.3
"3192","2021-03-27",325,2,76,214,25,6,2,2021,3,27,0,0,0,0,11,9.5,0,49.9
"3193","2021-03-28",198,2,66,112,13,2,3,2021,3,28,1,0,0,0,18.4,5.6,0,48.1
"3194","2021-03-29",240,0,43,181,11,3,2,2021,3,29,1,0,0,0,17.6,9.3,0,47.9
"3195","2021-03-30",281,1,61,186,22,6,5,2021,3,30,0,0,0,0,6.7,10,0,43.7
"3196","2021-03-31",284,2,72,178,26,6,0,2021,3,31,0,0,0,0,11.9,9.9,0,51.3
"3197","2021-04-01",263,1,50,191,15,4,2,2021,4,1,1,0,0,0,12.6,4.5,0,48.2
"3198","2021-04-02",283,1,53,190,28,9,2,2021,4,2,0,0,0,0,10.8,9.4,0,37.1
"3199","2021-04-03",281,2,58,181,23,16,1,2021,4,3,0,0,0,1000,8.9,9.8,0,36.6
"3200","2021-04-04",259,3,60,169,19,4,4,2021,4,4,0,0,0,0,10.6,10,0,46.3
"3201","2021-04-05",268,1,54,182,19,8,4,2021,4,5,0,0,0,0,12.9,10,0,45.9
"3202","2021-04-06",318,0,56,234,21,3,4,2021,4,6,0,0,0,0,13.1,10,0,47.5
"3203","2021-04-07",303,2,64,211,17,5,4,2021,4,7,0,0,0,0,11.3,8.9,0,50.2
"3204","2021-04-08",310,0,67,218,17,7,1,2021,4,8,0,0,0,0,10.4,10,0,47
"3205","2021-04-09",281,0,60,186,23,8,4,2021,4,9,0,0,0,0,6.1,7.3,0,47.6
"3206","2021-04-10",294,1,69,184,34,2,4,2021,4,10,0,0,0,0,8.4,3.6,0,44.4
"3207","2021-04-11",215,1,42,139,22,5,6,2021,4,11,0,0,0,0,10.4,2.4,0,48.2
"3208","2021-04-12",264,1,67,169,22,4,1,2021,4,12,0,0,0,0,14.2,9.5,0,45.3
"3209","2021-04-13",321,2,67,226,20,5,1,2021,4,13,0,0,0,0,15.2,9.8,0,45.5
"3210","2021-04-14",295,0,58,206,20,10,1,2021,4,14,0,0,0,0,7.1,10,0,46.1
"3211","2021-04-15",270,0,74,174,20,2,0,2021,4,15,0,0,0,0,10.4,10,0,43.8
"3212","2021-04-16",298,1,57,208,22,6,4,2021,4,16,0,0,0,0,19.3,6.8,0.64,43.8
"3213","2021-04-17",264,0,54,177,22,8,3,2021,4,17,0,0,0,0,16.2,9,0.18,42
"3214","2021-04-18",258,2,63,162,22,5,4,2021,4,18,0,0,0,0,8.2,10,0.11,47.2
"3215","2021-04-19",320,1,60,237,14,6,2,2021,4,19,0,0,0,0,8.1,10,0,50.9
"3216","2021-04-20",313,2,68,210,25,6,2,2021,4,20,0,0,0,0,8.9,8.2,0,50.3
"3217","2021-04-21",283,0,61,191,27,2,2,2021,4,21,0,0,0,0,13.5,9.8,0,53.4
"3218","2021-04-22",252,2,51,177,17,3,2,2021,4,22,1,0,0,0,19,9.5,0.04,43
"3219","2021-04-23",357,0,80,251,18,6,2,2021,4,23,0,0,0,0,19.5,10,0,45.1
"3220","2021-04-24",301,1,73,189,32,5,1,2021,4,24,0,0,0,0,13,9.8,0,51.1
"3221","2021-04-25",273,1,63,170,29,8,2,2021,4,25,0,0,0,0,12,7.1,0.07,47.9
"3222","2021-04-26",300,2,62,203,26,6,1,2021,4,26,0,0,0,0,14,10,1.02,49.9
"3223","2021-04-27",273,1,61,179,22,8,2,2021,4,27,0,0,0,0,11.6,10,0,48.1
"3224","2021-04-28",380,1,63,271,32,7,6,2021,4,28,0,0,0,0,7.5,8.7,0.04,52.5
"3225","2021-04-29",324,1,64,219,27,8,5,2021,4,29,1,0,0,0,5.9,4.4,0.06,50.4
"3226","2021-04-30",331,1,69,230,21,9,1,2021,4,30,1,0,0,0,16.6,6.9,0.24,55.9
"3227","2021-05-01",318,1,71,212,24,8,2,2021,5,1,0,0,0,0,16.4,10,0.05,51.9
"3228","2021-05-02",330,3,70,221,28,6,2,2021,5,2,0,0,0,0,14.1,10,0,53.5
"3229","2021-05-03",316,0,61,220,26,7,2,2021,5,3,0,0,0,0,9.1,9.8,0,56.3
"3230","2021-05-04",345,2,85,229,20,7,2,2021,5,4,1,0,0,0,10,4.3,0.7,51.7
"3231","2021-05-05",339,2,72,225,27,9,4,2021,5,5,1,0,0,0,7.7,5.8,0.02,48.8
"3232","2021-05-06",339,2,70,236,21,9,1,2021,5,6,0,0,0,0,10.5,10,0.01,54.3
"3233","2021-05-07",319,0,65,214,31,7,2,2021,5,7,0,0,0,0,9,10,0,51.5
"3234","2021-05-08",305,3,64,200,27,6,5,2021,5,8,0,0,0,0,9.5,10,0,48.9
"3235","2021-05-09",266,0,52,186,16,7,5,2021,5,9,0,0,0,0,14.3,10,0,51.7
"3236","2021-05-10",279,1,47,190,32,8,1,2021,5,10,0,0,0,0,10.4,8.4,0.83,49.8
"3237","2021-05-11",326,0,76,215,24,9,2,2021,5,11,0,0,0,0,10.9,9.6,0.75,52.4
"3238","2021-05-12",329,1,73,228,18,3,6,2021,5,12,0,0,0,0,13.1,10,0,53.1
"3239","2021-05-13",318,1,65,224,24,4,0,2021,5,13,0,0,0,0,7.1,9.9,0,55.1
"3240","2021-05-14",411,1,83,281,37,7,2,2021,5,14,0,0,0,0,8.7,10,0,58.9
"3241","2021-05-15",321,4,64,202,37,9,5,2021,5,15,0,0,0,0,7.9,10,0,58.9
"3242","2021-05-16",337,3,69,218,30,11,6,2021,5,16,0,0,0,0,7.4,10,0,59.1
"3243","2021-05-17",320,5,71,209,26,8,1,2021,5,17,0,0,0,0,7.2,10,0,57.5
"3244","2021-05-18",374,2,73,254,27,12,6,2021,5,18,0,0,0,0,10.5,9.8,0,58.3
"3245","2021-05-19",347,2,75,243,19,6,2,2021,5,19,0,0,0,0,10.3,10,0,62.9
"3246","2021-05-20",385,1,77,270,31,4,2,2021,5,20,0,0,0,0,7.5,10,0,54.4
"3247","2021-05-21",384,1,79,278,22,2,2,2021,5,21,0,0,0,0,4.9,3.8,0,49.7
"3248","2021-05-22",378,2,78,253,32,8,5,2021,5,22,1,0,0,0,9.8,5.1,0,55.2
"3249","2021-05-23",330,1,62,228,24,12,3,2021,5,23,0,0,0,0,9.3,9.4,0,67.6
"3250","2021-05-24",322,1,68,223,20,10,0,2021,5,24,0,0,0,0,9.5,10,0,57.4
"3251","2021-05-25",354,0,78,249,16,8,3,2021,5,25,0,0,0,0,12.4,10,0,55.4
"3252","2021-05-26",333,0,81,221,28,3,0,2021,5,26,0,0,0,0,15,4.8,0,61.2
"3253","2021-05-27",433,2,90,288,33,14,6,2021,5,27,0,0,0,0,11,6.8,0.04,66.1
"3254","2021-05-28",358,2,72,248,29,6,1,2021,5,28,0,0,0,0,12.2,10,0.02,58
"3255","2021-05-29",242,0,60,157,16,5,4,2021,5,29,0,0,0,0,20.2,6.5,1.22,47.5
"3256","2021-05-30",256,0,68,155,23,5,5,2021,5,30,1,0,0,0,15.3,6,0.17,49.6
"3257","2021-05-31",275,3,74,165,22,10,1,2021,5,31,1,0,0,0,8.5,3.3,0.81,57.9
"3258","2021-06-01",355,1,71,243,31,6,3,2021,6,1,0,0,0,0,10.3,10,0.46,59.2
"3259","2021-06-02",339,2,58,244,23,5,7,2021,6,2,0,0,0,0,9.3,9.9,0,60.4
"3260","2021-06-03",288,3,71,191,18,2,3,2021,6,3,1,0,0,0,6,5.4,0,59.2
"3261","2021-06-04",331,0,89,214,25,1,2,2021,6,4,1,0,0,0,10.9,1.6,0.34,60.7
"3262","2021-06-05",365,0,71,257,24,8,5,2021,6,5,0,0,0,0,9.8,4,0.02,61.7
"3263","2021-06-06",367,5,84,224,38,14,2,2021,6,6,0,0,0,0,9.9,8.9,0,70.2
"3264","2021-06-07",381,1,90,247,30,7,6,2021,6,7,0,0,0,0,10.3,5.5,0,65
"3265","2021-06-08",355,2,75,244,24,7,3,2021,6,8,0,0,0,0,9.8,0.5,0,64.5
"3266","2021-06-09",353,0,75,243,27,4,4,2021,6,9,0,0,0,0,7.8,4.1,0,68.9
"3267","2021-06-10",370,2,66,261,32,6,3,2021,6,10,0,0,0,0,11.3,9.5,0,68.4
"3268","2021-06-11",343,0,65,247,23,5,3,2021,6,11,0,0,0,0,10.7,10,0,60.2
"3269","2021-06-12",327,0,54,222,39,8,4,2021,6,12,0,0,0,0,6.6,9.3,0,62.1
"3270","2021-06-13",330,2,63,218,38,5,4,2021,6,13,0,0,0,0,8.3,10,0.13,63.5
"3271","2021-06-14",329,0,81,227,15,5,1,2021,6,14,0,0,0,0,8.8,9.3,0,65.4
"3272","2021-06-15",369,0,71,263,27,5,3,2021,6,15,0,0,0,0,6.9,4.7,0,68
"3273","2021-06-16",370,3,81,254,18,9,5,2021,6,16,0,0,0,0,9.6,9.4,0,67.9
"3274","2021-06-17",388,3,76,269,27,10,3,2021,6,17,0,0,0,0,5.1,9.7,0,64.9
"3275","2021-06-18",387,1,69,278,33,6,0,2021,6,18,0,0,0,0,9.1,10,0,66.1
"3276","2021-06-19",372,0,82,238,36,15,1,2021,6,19,0,0,0,0,12.1,8.9,0,68.4
"3277","2021-06-20",323,0,52,233,26,11,1,2021,6,20,0,0,0,0,10.3,9.2,0.01,69.5
"3278","2021-06-21",361,3,68,243,34,10,3,2021,6,21,0,0,0,0,9,3.5,0,69.1
"3279","2021-06-22",290,1,63,205,16,3,2,2021,6,22,1,0,0,0,8.6,4.6,0,70.6
"3280","2021-06-23",353,2,71,253,20,4,3,2021,6,23,0,0,0,0,9.8,9.8,0.22,65.9
"3281","2021-06-24",384,0,69,280,24,8,3,2021,6,24,0,0,0,0,7,9.8,0,63.4
"3282","2021-06-25",381,1,86,248,35,8,3,2021,6,25,1,0,0,0,9.7,5.5,0.03,66.5
"3283","2021-06-26",375,0,85,241,27,17,5,2021,6,26,0,0,0,0,8.8,2.1,0.3,70
"3284","2021-06-27",332,1,66,221,31,6,7,2021,6,27,0,0,0,0,11.1,3,0,70.9
"3285","2021-06-28",379,1,70,272,22,10,4,2021,6,28,0,0,0,0,12.5,7.3,0,72.9
"3286","2021-06-29",350,2,64,242,34,6,2,2021,6,29,0,0,0,0,12.9,8.1,0,73.5
"3287","2021-06-30",361,0,87,244,24,3,3,2021,6,30,0,0,0,0,12,7.3,0,73.5
"3288","2021-07-01",319,1,73,226,17,1,1,2021,7,1,0,0,0,0,8.8,7,0,73.9
"3289","2021-07-02",333,0,87,222,20,3,1,2021,7,2,1,0,0,1,10,6.8,0.5,70.3
"3290","2021-07-03",291,3,64,192,25,4,3,2021,7,3,0,0,0,0,13.2,5.9,0.04,62.3
"3291","2021-07-04",289,1,55,189,36,6,2,2021,7,4,0,0,0,0,8.6,9,0.05,62.9
"3292","2021-07-05",322,1,71,203,27,10,10,2021,7,5,0,0,0,0,5.5,10,0.14,63.6
"3293","2021-07-06",326,3,87,211,13,11,1,2021,7,6,0,0,0,0,13.3,9.3,0,71.6
"3294","2021-07-07",324,2,62,229,26,4,1,2021,7,7,0,0,0,0,11.5,8.3,0,73.7
"3295","2021-07-08",305,1,64,214,22,4,0,2021,7,8,0,0,0,0,6,3,0,72.5
"3296","2021-07-09",346,3,95,231,12,5,0,2021,7,9,1,0,0,0,22.7,3.7,0.01,72
"3297","2021-07-10",293,0,62,196,27,4,4,2021,7,10,0,0,0,0,7.8,5.9,0.04,71
"3298","2021-07-11",263,0,53,180,21,5,4,2021,7,11,0,0,0,0,6.3,8.8,0,68.9
"3299","2021-07-12",303,0,71,203,22,4,3,2021,7,12,1,0,0,0,7.9,6.5,0,70.5
"3300","2021-07-13",298,5,59,211,17,4,2,2021,7,13,0,0,0,0,9.1,6,0.19,66.3
"3301","2021-07-14",331,2,73,222,26,5,3,2021,7,14,0,0,0,0,6.4,1.2,0,69.1
"3302","2021-07-15",372,4,73,264,22,9,0,2021,7,15,0,0,0,0,6.7,1,0,72.6
"3303","2021-07-16",350,0,71,242,27,7,3,2021,7,16,0,0,0,0,7.5,1.1,0,72.9
"3304","2021-07-17",339,4,69,234,26,4,2,2021,7,17,0,0,0,0,7.6,0.9,0,74.2
"3305","2021-07-18",310,2,71,208,25,2,2,2021,7,18,0,0,0,0,8.1,5.7,0,74.5
"3306","2021-07-19",328,0,73,227,20,6,2,2021,7,19,0,0,0,0,8.1,6.7,0,73.8
"3307","2021-07-20",286,1,60,195,24,4,2,2021,7,20,0,0,0,0,6.9,8.6,0,74.3
"3308","2021-07-21",330,1,78,214,30,3,4,2021,7,21,0,0,0,0,6.2,3.1,0,74.2
"3309","2021-07-22",329,0,59,251,14,4,1,2021,7,22,0,0,0,0,10,9.8,0,73.1
"3310","2021-07-23",324,0,81,215,19,7,2,2021,7,23,0,0,0,0,6.6,10,0,73.6
"3311","2021-07-24",337,1,61,235,24,12,4,2021,7,24,0,0,0,0,3.3,9.6,0,70.8
"3312","2021-07-25",322,1,73,204,27,10,7,2021,7,25,0,0,0,0,9.9,9.9,0,70.4
"3313","2021-07-26",359,2,73,246,28,8,2,2021,7,26,0,0,0,0,10.1,6.8,0,74.9
"3314","2021-07-27",318,0,66,220,25,7,0,2021,7,27,0,0,0,0,7.6,6,0,76.7
"3315","2021-07-28",300,1,75,198,19,3,4,2021,7,28,0,0,0,0,7.9,9.8,0,72.1
"3316","2021-07-29",319,0,83,215,14,4,3,2021,7,29,0,0,0,0,7.6,10,0,67.2
"3317","2021-07-30",383,3,84,261,31,3,1,2021,7,30,0,0,0,0,11.8,8.8,0,74
"3318","2021-07-31",353,1,70,252,22,8,0,2021,7,31,0,0,0,0,11.5,10,0,70
"3319","2021-08-01",303,1,63,190,30,9,10,2021,8,1,0,0,0,0,6.2,10,0,69.4
"3320","2021-08-02",325,1,67,231,17,6,3,2021,8,2,0,0,0,0,9,10,0,72.4
"3321","2021-08-03",313,1,75,209,19,7,2,2021,8,3,0,0,0,0,4,7.6,0,69.3
"3322","2021-08-04",291,1,71,195,18,4,2,2021,8,4,0,0,0,0,5.3,9.2,0,68.4
"3323","2021-08-05",304,1,61,206,27,7,2,2021,8,5,0,0,0,0,14.7,7.2,0,72.3
"3324","2021-08-06",355,1,64,250,33,4,3,2021,8,6,0,0,0,0,10.1,7.4,0,72
"3325","2021-08-07",334,1,77,215,25,9,7,2021,8,7,0,0,0,0,8.5,7.7,0,73
"3326","2021-08-08",314,2,77,194,30,6,5,2021,8,8,0,0,0,0,7.3,9.8,0,75.4
"3327","2021-08-09",339,2,87,224,21,4,1,2021,8,9,0,0,0,0,8.2,8.5,0,72.4
"3328","2021-08-10",331,2,72,224,27,4,2,2021,8,10,1,0,0,0,6.3,7,0,73.1
"3329","2021-08-11",316,2,52,226,23,9,4,2021,8,11,0,0,0,0,10.7,6.1,0,75.3
"3330","2021-08-12",324,0,59,228,29,7,1,2021,8,12,0,0,0,0,12.2,4.8,0,75.9
"3331","2021-08-13",358,1,70,252,26,5,4,2021,8,13,0,0,0,0,8.8,6.1,0,76.7
"3332","2021-08-14",302,3,70,199,21,5,4,2021,8,14,0,0,0,0,8.6,5.4,0,78.1
"3333","2021-08-15",314,1,59,220,28,4,2,2021,8,15,0,0,0,0,10.3,9.7,0,77
"3334","2021-08-16",301,3,57,215,18,7,1,2021,8,16,0,0,0,0,3.2,10,0,70.2
"3335","2021-08-17",286,1,56,194,29,3,3,2021,8,17,0,0,0,0,5.6,10,0,69.9
"3336","2021-08-18",334,3,81,228,18,4,0,2021,8,18,0,0,0,0,7.1,10,0,73.1
"3337","2021-08-19",286,0,62,193,22,4,5,2021,8,19,0,0,0,0,9.7,8.4,0,75
"3338","2021-08-20",325,0,81,206,33,4,1,2021,8,20,0,0,0,0,11.9,8.3,0,77.6
"3339","2021-08-21",321,3,70,208,32,4,4,2021,8,21,0,0,0,0,4,7.2,0,75.3
"3340","2021-08-22",257,2,65,154,23,7,6,2021,8,22,0,0,0,0,15,7.8,0,75.2
"3341","2021-08-23",293,2,82,182,20,5,2,2021,8,23,0,0,0,0,7.6,6.2,0,75.6
"3342","2021-08-24",332,1,65,235,24,6,1,2021,8,24,0,0,0,0,11.8,7.9,0,76.5
"3343","2021-08-25",336,0,72,241,18,4,1,2021,8,25,0,0,0,0,6.6,10,0,78.2
"3344","2021-08-26",343,1,74,230,26,11,1,2021,8,26,0,0,0,0,6.9,9.4,0,76.7
"3345","2021-08-27",349,0,68,249,23,6,3,2021,8,27,0,0,0,0,6.6,7,0,79.3
"3346","2021-08-28",303,0,77,190,22,7,7,2021,8,28,0,0,0,0,11,10,0,71.5
"3347","2021-08-29",358,2,73,238,33,9,3,2021,8,29,0,0,0,0,6,10,0,68.4
"3348","2021-08-30",323,5,66,223,21,3,5,2021,8,30,0,0,0,0,7.7,9.4,0,75.2
"3349","2021-08-31",310,1,71,218,18,2,0,2021,8,31,1,0,0,1,7.9,8.3,0,77
"3350","2021-09-01",319,0,88,199,16,12,4,2021,9,1,0,0,0,0,5.6,10,0,73.4
"3351","2021-09-02",365,2,89,231,31,9,3,2021,9,2,0,0,1,0,16.9,9,0,71.1
"3352","2021-09-03",352,2,88,233,21,6,2,2021,9,3,0,0,0,0,7.2,10,0,68.2
"3353","2021-09-04",341,1,61,242,28,4,5,2021,9,4,0,0,0,0,8.6,10,0,69.6
"3354","2021-09-05",293,2,62,192,30,6,1,2021,9,5,0,0,0,0,7.4,10,0,70.3
"3355","2021-09-06",299,0,65,197,27,7,3,2021,9,6,0,0,0,0,11.4,7.2,0,72.2
"3356","2021-09-07",337,1,61,233,28,10,4,2021,9,7,0,0,0,0,8,9.9,0,71.4
"3357","2021-09-08",334,1,70,236,21,4,2,2021,9,8,0,0,0,0,9.1,10,0,72.7
"3358","2021-09-09",294,1,58,209,20,5,1,2021,9,9,0,0,1,0,10.4,8.6,0,73.8
"3359","2021-09-10",352,0,69,256,18,4,5,2021,9,10,0,0,0,0,8,9.7,0,73
"3360","2021-09-11",333,1,67,219,32,10,4,2021,9,11,0,0,0,0,11.2,10,0,69.9
"3361","2021-09-12",321,3,72,203,29,7,7,2021,9,12,0,0,0,0,13.6,10,0,72.6
"3362","2021-09-13",378,1,82,259,26,8,2,2021,9,13,0,0,0,0,11.7,10,0,73.8
"3363","2021-09-14",342,2,79,231,25,4,1,2021,9,14,0,0,0,0,6.7,10,0,69.5
"3364","2021-09-15",356,1,72,255,19,6,3,2021,9,15,0,0,0,0,11.3,9.1,0,72.5
"3365","2021-09-16",269,0,62,184,15,6,2,2021,9,16,0,0,0,0,9.4,7.6,0,71.6
"3366","2021-09-17",375,1,81,259,30,0,4,2021,9,17,0,0,0,0,9.3,8.7,0.45,71.5
"3367","2021-09-18",319,3,75,202,32,6,1,2021,9,18,0,0,0,0,11.5,9.9,0.08,71.5
"3368","2021-09-19",318,1,75,207,23,9,3,2021,9,19,0,0,0,0,12.7,10,0,69.1
"3369","2021-09-20",317,1,60,234,16,5,1,2021,9,20,0,0,0,0,6.2,10,0,63
"3370","2021-09-21",311,2,68,216,16,5,4,2021,9,21,0,0,0,0,8.1,10,0,66.2
"3371","2021-09-22",289,3,59,196,27,4,0,2021,9,22,0,0,0,0,9.9,10,0,69.4
"3372","2021-09-23",319,2,65,224,21,5,2,2021,9,23,0,0,0,0,11.8,9.9,0,73.3
"3373","2021-09-24",383,5,84,254,34,4,2,2021,9,24,0,0,0,0,12.2,8.2,0,72.6
"3374","2021-09-25",358,1,90,227,30,8,2,2021,9,25,1,0,0,0,6.2,7.3,1.25,71.4
"3375","2021-09-26",313,3,66,207,27,7,3,2021,9,26,1,0,0,0,10,8.3,0.39,70
"3376","2021-09-27",325,4,68,226,19,7,1,2021,9,27,0,0,0,0,10.3,10,0.01,68.2
"3377","2021-09-28",296,4,68,200,14,6,4,2021,9,28,0,0,0,0,13.8,9.5,0,72.4
"3378","2021-09-29",343,2,65,245,21,8,2,2021,9,29,0,0,0,0,12,10,0,65.4
"3379","2021-09-30",344,1,64,252,23,3,1,2021,9,30,0,0,0,0,7.9,10,0,60.6
"3380","2021-10-01",385,4,76,277,22,4,2,2021,10,1,0,0,0,0,8.3,10,0.01,61.2
"3381","2021-10-02",349,1,56,241,35,8,8,2021,10,2,0,0,0,0,9.4,10,0,63
"3382","2021-10-03",328,0,62,226,27,9,4,2021,10,3,0,0,0,0,8.9,9.2,0,68.9
"3383","2021-10-04",290,3,85,186,11,5,0,2021,10,4,0,0,0,0,8,6.2,0.16,64.2
"3384","2021-10-05",318,5,73,214,19,3,4,2021,10,5,0,0,0,0,14.1,8.7,0.97,63.3
"3385","2021-10-06",270,3,59,185,21,2,0,2021,10,6,0,0,0,0,9.7,10,0.28,64.2
"3386","2021-10-07",368,0,80,253,24,8,3,2021,10,7,0,0,0,0,2.8,9.4,0,60.8
"3387","2021-10-08",361,1,79,245,25,9,2,2021,10,8,0,0,0,0,6.2,10,0,64.9
"3388","2021-10-09",268,2,54,177,25,8,2,2021,10,9,0,0,0,0,10.9,10,0,63.6
"3389","2021-10-10",269,3,54,181,23,2,6,2021,10,10,0,0,0,0,11.3,10,0,63.3
"3390","2021-10-11",297,0,82,191,19,2,3,2021,10,11,0,0,0,0,12.6,9.5,0.31,65.7
